SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
50,1,2,42,109,Pennsylvania,Snyder County,39702,39721,39708,39782,39882,40123,40234,40509,40423,40594,40518,40372,-13,74,100,241,111,275,-86,171,-76,-146,97,402,397,422,382,440,455,474,409,426,111,327,329,368,366,320,339,362,365,385,-14,75,68,54,16,120,116,112,44,41,2,20,25,29,23,9,12,8,8,5,4,-19,15,159,82,150,-213,54,-126,-191,6,1,40,188,105,159,-201,62,-118,-186,-5,-2,-8,-1,-10,-4,-1,-3,-2,-1,2317,2317,2289,2372,2470,2468,2592,2602,2651,2654,2656,10.11447981,9.966860815,10.54934067,9.507572458,10.8987776,11.24400732,11.70124789,10.08482099,10.53282235,8.227449994,8.259690701,9.199425036,9.109349528,7.926383711,8.377403252,8.936396065,8.999901371,9.519100012,1.887029815,1.707170115,1.34991563,0.39822293,2.972393892,2.866604063,2.764851821,1.084919617,1.013722339,0.503207951,0.627636072,0.72495469,0.572445462,0.222929542,0.296545248,0.197489416,0.197258112,0.123624676,-0.478047553,0.376581643,3.974751578,2.040892517,3.715492365,-5.26367815,1.333053557,-3.106815268,-4.722462604,0.025160398,1.004217714,4.699706268,2.613337979,3.938421907,-4.967132902,1.530542973,-2.909557156,-4.598837928
50,1,2,42,111,Pennsylvania,Somerset County,77742,77731,77759,77274,77012,76587,76146,75383,74860,74242,73872,73447,28,-485,-262,-425,-441,-763,-523,-618,-370,-425,215,635,692,667,702,641,692,697,656,638,171,1002,862,1029,983,1005,973,1044,951,938,44,-367,-170,-362,-281,-364,-281,-347,-295,-300,2,13,22,39,50,34,33,27,23,17,-8,-127,-99,-91,-203,-430,-270,-298,-95,-137,-6,-114,-77,-52,-153,-396,-237,-271,-72,-120,-10,-4,-15,-11,-7,-3,-5,0,-3,-5,4533,4533,4588,4744,4933,4954,4964,5033,4976,5016,5016,8.191804326,8.970353759,8.684952376,9.192512424,8.460426717,9.211743642,9.349304503,8.858041779,8.661476117,12.92628021,11.17405338,13.39852473,12.87213634,13.2647876,12.95235053,14.0038363,12.84145996,12.73427053,-4.734475886,-2.203699623,-4.713572354,-3.679623919,-4.804360881,-3.740606884,-4.654531797,-3.983418178,-4.072794412,0.16770623,0.285184657,0.507815806,0.654737352,0.448758983,0.439288353,0.36216818,0.310571587,0.230791683,-1.638360865,-1.283330957,-1.184903548,-2.65823365,-5.675481261,-3.594177433,-3.997263618,-1.282795684,-1.859909448,-1.470654635,-0.9981463,-0.677087741,-2.003496297,-5.226722278,-3.15488908,-3.635095438,-0.972224098,-1.629117765
50,1,2,42,113,Pennsylvania,Sullivan County,6428,6429,6407,6414,6404,6301,6278,6267,6126,6142,6076,6066,-22,7,-10,-103,-23,-11,-141,16,-66,-10,15,54,69,38,61,52,44,51,40,41,40,123,109,107,115,94,101,90,96,97,-25,-69,-40,-69,-54,-42,-57,-39,-56,-56,0,8,5,7,7,4,5,4,5,2,3,68,27,-43,25,28,-89,51,-16,45,3,76,32,-36,32,32,-84,55,-11,47,0,0,-2,2,-1,-1,0,0,1,-1,434,430,430,429,433,435,441,438,439,440,439,8.4236799,10.76611016,5.981896891,9.69870419,8.29015544,7.1007827,8.314313662,6.547716484,6.753417888,19.18727088,17.00733344,16.8437623,18.28444233,14.98605022,16.29952393,14.67231823,15.71451956,15.97759842,-10.76359098,-6.24122328,-10.86186541,-8.585738135,-6.695894779,-9.198741225,-6.358004565,-9.166803077,-9.22418053,1.247952578,0.78015291,1.101928375,1.112966055,0.637704265,0.806907125,0.652103032,0.818464561,0.329435019,10.60759691,4.212825714,-6.768988587,3.974878766,4.463929853,-14.36294682,8.314313662,-2.619086594,7.412287926,11.85554949,4.992978624,-5.667060213,5.087844821,5.101634117,-13.5560397,8.966416694,-1.800622033,7.741722945
50,1,2,42,115,Pennsylvania,Susquehanna County,43356,43327,43342,43229,42925,42397,42085,41775,41252,40934,40560,40328,15,-113,-304,-528,-312,-310,-523,-318,-374,-232,107,355,394,343,393,378,372,371,354,352,90,479,446,452,444,436,467,507,468,472,17,-124,-52,-109,-51,-58,-95,-136,-114,-120,0,3,2,-3,2,1,6,4,1,1,5,10,-253,-418,-265,-252,-434,-185,-260,-111,5,13,-251,-421,-263,-251,-428,-181,-259,-110,-7,-2,-1,2,2,-1,0,-1,-1,-2,282,282,282,282,282,282,282,282,282,282,282,8.201360733,9.146412239,8.04013033,9.303757013,9.015025042,8.960940417,9.028301657,8.687756154,8.703392345,11.06606138,10.35355294,10.59515717,10.51111479,10.39828285,11.24935262,12.33786776,11.48550814,11.67045792,-2.86470065,-1.207140702,-2.55502684,-1.20735778,-1.383257811,-2.288412203,-3.309566106,-2.797751982,-2.967065572,0.069307274,0.046428489,-0.07032184,0.047347364,0.023849273,0.144531297,0.09734018,0.024541684,0.024725546,0.231024246,-5.873203798,-9.79817632,-6.273525721,-6.010016694,-10.45443049,-4.501983306,-6.380837853,-2.744535654,0.30033152,-5.826775309,-9.86849816,-6.226178358,-5.986167422,-10.30989919,-4.404643127,-6.356296169,-2.719810108
50,1,2,42,117,Pennsylvania,Tioga County,41981,41904,41974,42242,42451,42211,41899,41519,41250,40671,40690,40591,70,268,209,-240,-312,-380,-269,-579,19,-99,116,447,414,451,430,455,431,392,417,402,83,480,381,462,466,438,439,482,468,481,33,-33,33,-11,-36,17,-8,-90,-51,-79,0,3,3,1,9,7,9,8,8,8,40,298,176,-228,-288,-408,-269,-500,64,-24,40,301,179,-227,-279,-401,-260,-492,72,-16,-3,0,-3,-2,3,4,-1,3,-2,-4,1864,1864,1843,1828,1764,1700,1486,1416,1321,1240,1240,10.61555999,9.776486841,10.65413054,10.22470574,10.90891654,10.41452718,9.570195676,10.25061147,9.891610586,11.39925905,8.997201658,10.91398739,11.08072762,10.50133065,10.60783627,11.76743448,11.50428338,11.83548431,-0.78369906,0.779285183,-0.259856843,-0.856021876,0.407585893,-0.193309089,-2.197238803,-1.253671907,-1.943873722,0.071245369,0.070844108,0.023623349,0.214005469,0.167829485,0.217472725,0.195310116,0.196654417,0.196847972,7.077039992,4.156187642,-5.386123645,-6.848175009,-9.782061426,-6.500018123,-12.20688224,1.573235334,-0.590543916,7.148285362,4.22703175,-5.362500295,-6.63416954,-9.61423194,-6.282545397,-12.01157212,1.769889751,-0.393695944
50,1,2,42,119,Pennsylvania,Union County,44947,44963,45001,45111,45162,44735,44974,45519,45454,44642,45017,44923,38,110,51,-427,239,545,-65,-812,375,-94,94,426,374,420,386,417,407,381,412,402,76,406,360,375,364,350,391,382,406,422,18,20,14,45,22,67,16,-1,6,-20,8,26,30,39,72,35,40,35,50,2,18,66,13,-528,151,439,-121,-855,317,-76,26,92,43,-489,223,474,-81,-820,367,-74,-6,-2,-6,17,-6,4,0,9,2,0,9109,9121,9139,9163,8805,8868,9370,9212,8465,8850,8852,9.454900568,8.285976981,9.344027053,8.605602559,9.216182467,8.94770976,8.457645179,9.190376872,8.939292862,9.011008523,7.97580672,8.342881298,8.115127802,7.735404948,8.595957042,8.479843722,9.056536433,9.3840338,0.443892046,0.310170261,1.001145756,0.490474757,1.480777519,0.351752718,-0.022198544,0.13384044,-0.444740938,0.577059659,0.66465056,0.867659655,1.605190115,0.773540495,0.879381795,0.776949032,1.115336999,0.044474094,1.46484375,0.288015243,-11.74677687,3.366440379,9.702407921,-2.660129929,-18.97975493,7.071236574,-1.690015566,2.041903409,0.952665803,-10.87911721,4.971630494,10.47594842,-1.780748134,-18.2028059,8.186573573,-1.645541472
50,1,2,42,121,Pennsylvania,Venango County,54984,54988,54972,54682,54188,53811,53348,52954,52477,51790,51201,50668,-16,-290,-494,-377,-463,-394,-477,-687,-589,-533,158,564,531,577,540,522,535,516,472,452,129,694,653,651,633,657,635,663,681,680,29,-130,-122,-74,-93,-135,-100,-147,-209,-228,1,3,0,-1,1,3,3,2,2,1,-41,-162,-373,-300,-372,-260,-378,-543,-382,-306,-40,-159,-373,-301,-371,-257,-375,-541,-380,-305,-5,-1,1,-2,1,-2,-2,1,0,0,1297,1297,1299,1299,1299,1300,1301,1300,1302,1302,1302,10.28690244,9.754753376,10.68528412,10.07848151,9.821075803,10.14881771,9.897666568,9.165849443,8.874142281,12.65799697,11.99595848,12.05566718,11.81421999,12.3610092,12.04579298,12.71735065,13.22445651,13.35047954,-2.371094534,-2.241205107,-1.370383059,-1.735738482,-2.539933397,-1.896975273,-2.81968408,-4.058607063,-4.476337257,0.054717566,0,-0.01851869,0.018663855,0.056442964,0.056909258,0.038363049,0.038838345,0.019633058,-2.954748573,-6.852209057,-5.555606996,-6.942953928,-4.89172358,-7.170566532,-10.41556773,-7.418123914,-6.007715792,-2.900031007,-6.852209057,-5.574125686,-6.924290074,-4.835280616,-7.113657273,-10.37720468,-7.379285569,-5.988082734
50,1,2,42,123,Pennsylvania,Warren County,41815,41811,41771,41506,41261,40954,40658,40334,40026,39679,39551,39191,-40,-265,-245,-307,-296,-324,-308,-347,-128,-360,99,397,390,397,383,409,393,396,433,417,120,468,511,531,489,508,480,539,519,531,-21,-71,-121,-134,-106,-99,-87,-143,-86,-114,0,13,10,9,10,13,14,8,5,5,-15,-206,-130,-181,-197,-237,-234,-212,-43,-250,-15,-193,-120,-172,-187,-224,-220,-204,-38,-245,-4,-1,-4,-1,-3,-1,-1,0,-4,-1,788,788,768,769,785,760,760,760,760,759,759,9.534445285,9.424045815,9.65760506,9.385874626,10.09976294,9.780985565,9.936641365,10.93020321,10.59155216,11.23959797,12.34791644,12.91735085,11.98353183,12.54444883,11.94624191,13.52487297,13.10109807,13.4870844,-1.705152683,-2.923870625,-3.259745788,-2.597657207,-2.444685895,-2.165256346,-3.588231604,-2.170894863,-2.895532245,0.312211055,0.2416422,0.21893815,0.245062001,0.32101936,0.348432056,0.20074023,0.126214818,0.126997028,-4.947344405,-3.141348605,-4.403089461,-4.827721414,-5.85242987,-5.823792932,-5.319616084,-1.085447432,-6.349851413,-4.63513335,-2.899706405,-4.184151311,-4.582659413,-5.53141051,-5.475360876,-5.118875855,-0.959232614,-6.222854385
50,1,2,42,125,Pennsylvania,Washington County,207820,207849,207938,208059,208296,208046,207963,207718,207386,207075,207018,206865,89,121,237,-250,-83,-245,-332,-311,-57,-153,497,1931,2057,1984,2036,1995,1996,1933,1930,1926,536,2496,2464,2585,2499,2598,2515,2657,2512,2509,-39,-565,-407,-601,-463,-603,-519,-724,-582,-583,10,59,86,99,137,95,118,80,74,47,142,634,597,280,289,295,84,347,462,402,152,693,683,379,426,390,202,427,536,449,-24,-7,-39,-28,-46,-32,-15,-14,-11,-19,5925,5925,5912,5642,5665,5615,5511,5534,5488,5477,5478,9.283720796,9.880990981,9.530626264,9.788249773,9.598706701,9.616867098,9.327777523,9.32157752,9.306978059,12.00008654,11.83605337,12.41767585,12.01416316,12.49996993,12.11744527,12.82147174,12.13254028,12.12419935,-2.716365743,-1.955062387,-2.887049589,-2.225913382,-2.901263228,-2.500578168,-3.49369422,-2.810962755,-2.817221292,0.283655892,0.413109006,0.475570565,0.658639597,0.457081272,0.568532223,0.38604356,0.357407636,0.227117325,3.048098905,2.867745073,1.345048061,1.389393018,1.419357632,0.404717854,1.674463942,2.231382805,1.942577975,3.331754796,3.280854079,1.820618626,2.048032615,1.876438904,0.973250077,2.060507503,2.588790441,2.1696953
50,1,2,42,127,Pennsylvania,Wayne County,52822,52873,52868,52750,52254,52204,52064,51823,51339,51192,51395,51361,-5,-118,-496,-50,-140,-241,-484,-147,203,-34,113,409,418,409,421,422,418,408,376,376,143,593,598,644,595,606,599,654,585,615,-30,-184,-180,-235,-174,-184,-181,-246,-209,-239,-1,-2,-7,1,4,5,10,4,3,1,32,70,-316,186,44,-56,-311,99,410,206,31,68,-323,187,48,-51,-301,103,413,207,-6,-2,7,-2,-14,-6,-2,-4,-1,-2,3820,3820,3908,3696,3881,3910,3885,3749,3724,3859,3855,7.744891969,7.961601463,7.830898543,8.075344305,8.124211884,8.103759136,7.958568628,7.330363496,7.318307447,11.22914655,11.39004228,12.33031458,11.41289753,11.66652228,11.61280316,12.75711736,11.40495384,11.97010394,-3.484254578,-3.428440821,-4.499416033,-3.337553228,-3.542310395,-3.509044028,-4.798548732,-4.074590348,-4.651796489,-0.037872332,-0.133328254,0.019146451,0.076725362,0.096258435,0.193869836,0.078025183,0.058486943,0.019463584,1.325531633,-6.018818331,3.561239924,0.843978977,-1.078094468,-6.029351893,1.93112327,7.993215515,4.009498229,1.287659301,-6.152146585,3.580386375,0.920704339,-0.981836033,-5.835482057,2.009148453,8.051702457,4.028961812
50,1,2,42,129,Pennsylvania,Westmoreland County,365169,365071,365028,364436,362787,360663,358866,356923,354665,352006,350459,348899,-43,-592,-1649,-2124,-1797,-1943,-2258,-2659,-1547,-1560,825,3188,3154,3183,3163,3198,3092,2909,3009,2869,993,4403,4318,4432,4473,4623,4462,4720,4433,4435,-168,-1215,-1164,-1249,-1310,-1425,-1370,-1811,-1424,-1566,11,58,68,55,104,83,91,58,56,42,170,580,-499,-916,-534,-565,-962,-890,-156,-8,181,638,-431,-861,-430,-482,-871,-832,-100,34,-56,-15,-54,-14,-57,-36,-17,-16,-23,-28,7962,7960,8215,8155,7042,7034,7026,7011,6990,6976,6976,8.740664378,8.674093091,8.799502384,8.791862455,8.935594149,8.690421986,8.232968383,8.566974867,8.20466771,12.07187743,11.87531197,12.25240169,12.43313334,12.91721443,12.54096472,13.35840865,12.62126939,12.68306075,-3.331213055,-3.201218883,-3.452899302,-3.641270887,-3.981620282,-3.85054273,-5.125440269,-4.05429452,-4.47839304,0.15902087,0.187012787,0.152049209,0.289077994,0.231911918,0.255765977,0.164149937,0.159438549,0.120110158,1.590208701,-1.372343834,-2.532310457,-1.484304316,-1.578677515,-2.703811756,-2.518852479,-0.444150242,-0.022878125,1.749229571,-1.185331047,-2.380261248,-1.195226322,-1.346765597,-2.448045779,-2.354702542,-0.284711694,0.097232033
50,1,2,42,131,Pennsylvania,Wyoming County,28276,28283,28241,28309,28381,28133,28167,27812,27546,27396,27087,26794,-42,68,72,-248,34,-355,-266,-150,-309,-293,79,297,301,288,301,290,258,266,275,259,92,271,288,308,278,311,315,321,330,321,-13,26,13,-20,23,-21,-57,-55,-55,-62,0,18,12,10,6,3,5,2,3,3,-28,24,53,-241,10,-338,-214,-97,-257,-234,-28,42,65,-231,16,-335,-209,-95,-254,-231,-1,0,-6,3,-5,1,0,0,0,0,602,602,633,648,628,631,607,592,618,618,618,10.50397878,10.61915682,10.19216477,10.69271758,10.36102824,9.321145995,9.682938371,10.09489199,9.613778512,9.58443855,10.16052214,10.89995399,9.875666075,11.1113096,11.38046895,11.68504969,12.11387038,11.91514634,0.91954023,0.45863468,-0.70778922,0.81705151,-0.750281356,-2.059322952,-2.002111317,-2.018978397,-2.301367829,0.636604775,0.423355089,0.35389461,0.213143872,0.107183051,0.180642364,0.072804048,0.110126094,0.111356508,0.848806366,1.86981831,-8.528860105,0.355239787,-12.07595706,-7.73149319,-3.530996323,-9.434135418,-8.685807613,1.485411141,2.293173399,-8.174965495,0.568383659,-11.968774,-7.550850826,-3.458192275,-9.324009324,-8.574451105
50,1,2,42,133,Pennsylvania,York County,434972,435015,435413,436701,437466,438932,440475,441741,443693,445484,447847,449058,398,1288,765,1466,1543,1266,1952,1791,2363,1211,1227,4946,4902,4856,4968,4956,4978,4930,4893,4868,961,3751,3674,3866,3840,4154,4154,4294,4125,4121,266,1195,1228,990,1128,802,824,636,768,747,87,563,511,591,709,589,707,576,722,200,99,-457,-911,-56,-206,-72,452,612,900,291,186,106,-400,535,503,517,1159,1188,1622,491,-54,-13,-63,-59,-88,-53,-31,-33,-27,-27,8466,8471,8738,8741,8741,8740,8738,8739,8687,8620,8620,11.34255384,11.21524835,11.08172314,11.29852276,11.23534373,11.24420341,11.08890581,10.95450622,10.85510729,8.602086425,8.405716528,8.822475633,8.733157685,9.417194882,9.382969256,9.658369481,9.235098748,9.189379031,2.740467416,2.809531817,2.259247511,2.56536507,1.818148843,1.861234152,1.430536327,1.719407476,1.665728254,1.291115611,1.169112996,1.348702302,1.612450208,1.335273901,1.596956973,1.29558007,1.616422132,0.445978114,-1.048028125,-2.084269939,-0.127795819,-0.468497522,-0.163225333,1.020968248,1.376553825,2.014930636,0.648898155,0.243087486,-0.915156944,1.220906483,1.143952686,1.172048569,2.617925221,2.672133895,3.631352769,1.094876269
40,1,1,44,0,Rhode Island,Rhode Island,1052567,1052964,1053959,1053649,1054621,1055081,1055936,1056065,1056770,1055673,1058287,1059361,995,-310,972,460,855,129,705,-1097,2614,1074,2878,10998,11005,10871,10731,10875,10901,10663,10691,10481,2329,9754,9319,9631,9697,10079,9831,10044,9939,9802,549,1244,1686,1240,1034,796,1070,619,752,679,1661,4455,4376,3799,3469,4509,4120,2226,4653,3645,-1168,-6018,-5043,-4539,-3539,-5129,-4458,-3912,-2769,-3215,493,-1563,-667,-740,-70,-620,-338,-1686,1884,430,-47,9,-47,-40,-109,-47,-27,-30,-22,-35,43027,43035,41954,41853,41464,42032,41852,41886,41686,41075,40901,10.43647585,10.4398393,10.3057209,10.16666375,10.29829058,10.31883701,10.09542033,10.11466631,9.898717823,9.255990678,8.840423665,9.130199431,9.187041128,9.544503057,9.30597988,9.50936901,9.403205359,9.25744033,1.180485176,1.599415635,1.175521472,0.979622618,0.753787522,1.012857133,0.586051316,0.711460955,0.641277493,4.227541364,4.151270947,3.601456509,3.286567564,4.269884342,3.899973259,2.107512487,4.402164658,3.44249847,-5.710739378,-4.784017227,-4.302977387,-3.35288631,-4.857005276,-4.219922521,-3.703768575,-2.619727904,-3.036387539,-1.483198014,-0.63274628,-0.701520878,-0.066318746,-0.587120934,-0.319949262,-1.596256088,1.782436754,0.406110931
50,1,1,44,1,Rhode Island,Bristol County,49875,49844,49818,49233,49268,49247,49074,49127,48844,48734,48637,48479,-26,-585,35,-21,-173,53,-283,-110,-97,-158,107,361,342,345,354,343,335,315,353,337,143,471,445,482,520,525,554,540,500,517,-36,-110,-103,-137,-166,-182,-219,-225,-147,-180,14,35,98,59,70,90,25,-8,19,21,1,-516,47,59,-74,152,-88,128,34,6,15,-481,145,118,-4,242,-63,120,53,27,-5,6,-7,-2,-3,-7,-1,-5,-3,-5,3242,3242,2661,2686,2710,2749,2778,2707,2811,2770,2753,7.289174264,6.944091938,7.004009542,7.200903164,6.985672244,6.838758408,6.456373363,7.250618767,6.940154043,9.510252294,9.035441265,9.785311881,10.57759787,10.69235548,11.30946913,11.06806862,10.26999825,10.64706125,-2.221078031,-2.091349326,-2.78130234,-3.376694704,-3.706683231,-4.470710721,-4.611695259,-3.019379487,-3.706907204,0.706706646,1.989827514,1.197787139,1.423907405,1.832975224,0.510355105,-0.163971387,0.390259934,0.432472507,-10.41887512,0.954305032,1.197787139,-1.505273543,3.09569149,-1.79644997,2.623542192,0.698359881,0.123563574,-9.712168479,2.944132547,2.395574278,-0.081366137,4.928666714,-1.286094865,2.459570805,1.088619815,0.556036081
50,1,1,44,3,Rhode Island,Kent County,166158,166109,166030,165278,164627,164358,164490,163747,163711,163543,164053,164292,-79,-752,-651,-269,132,-743,-36,-168,510,239,409,1591,1623,1596,1528,1614,1625,1555,1562,1547,423,1763,1704,1769,1728,1759,1726,1825,1710,1673,-14,-172,-81,-173,-200,-145,-101,-270,-148,-126,90,194,116,44,46,90,139,51,152,153,-139,-773,-670,-118,313,-676,-64,60,510,223,-49,-579,-554,-74,359,-586,75,111,662,376,-16,-1,-16,-22,-27,-12,-10,-9,-4,-11,1536,1536,1277,1272,1268,1513,1208,1149,1158,1163,1155,9.604356068,9.839196132,9.702570026,9.293047244,9.834357492,9.924936939,9.503321579,9.536135972,9.423015426,10.64266483,10.33024659,10.75428971,10.50941468,10.71786545,10.54180994,11.153416,10.43968791,10.19050085,-1.038308764,-0.491050454,-1.051719683,-1.21636744,-0.883507953,-0.616873004,-1.650094422,-0.903551936,-0.767485419,1.171115699,0.703232749,0.267489399,0.279764511,0.548384247,0.848963837,0.311684502,0.927972259,0.931946581,-4.666352759,-4.06177536,-0.717357934,1.903615044,-4.118975009,-0.390889824,0.366687649,3.113591131,1.358327369,-3.49523706,-3.358542611,-0.449868535,2.183379555,-3.570590762,0.458074013,0.678372151,4.041563389,2.29027395
50,1,1,44,5,Rhode Island,Newport County,82888,83141,83176,83212,83206,83459,83351,83259,83164,82952,82547,82082,35,36,-6,253,-108,-92,-95,-212,-405,-465,180,740,721,694,648,612,675,706,730,695,157,680,694,677,680,683,794,739,801,817,23,60,27,17,-32,-71,-119,-33,-71,-122,113,191,370,261,197,313,213,61,136,152,-97,-211,-402,-10,-263,-330,-182,-237,-466,-492,16,-20,-32,251,-66,-17,31,-176,-330,-340,-4,-4,-1,-15,-10,-4,-7,-3,-4,-3,3825,3831,3830,3841,3786,3703,3839,3877,3755,3868,3783,8.894872226,8.664928073,8.328083281,7.769318386,7.346497809,8.111859539,8.500084279,8.82180557,8.443226892,8.17366637,8.340443942,8.124081241,8.15298843,8.198787588,9.541950331,8.897397,9.679816797,9.925347296,0.721205856,0.32448413,0.20400204,-0.383670044,-0.852289779,-1.430090793,-0.397312721,-0.858011227,-1.482120404,2.295838642,4.446634379,3.13203132,2.361968707,3.757277474,2.559742343,0.734426545,1.643514462,1.846576241,-2.536240594,-4.831208163,-0.1200012,-3.153288172,-3.961346858,-2.187197683,-2.853427725,-5.631453966,-5.977075728,-0.240401952,-0.384573784,3.01203012,-0.791319465,-0.204069384,0.37254466,-2.11900118,-3.987939504,-4.130499487
50,1,1,44,7,Rhode Island,Providence County,626667,626781,627838,629393,631229,631584,632668,633747,634922,634130,636953,638931,1057,1555,1836,355,1084,1079,1175,-792,2823,1978,1943,7356,7397,7336,7289,7446,7369,7195,7194,7062,1370,5764,5476,5646,5702,5855,5616,5800,5703,5548,573,1592,1921,1690,1587,1591,1753,1395,1491,1514,1392,3879,3680,3371,3092,3917,3645,2100,4242,3220,-894,-3923,-3750,-4729,-3554,-4420,-4221,-4285,-2907,-2744,498,-44,-70,-1358,-462,-503,-576,-2185,1335,476,-14,7,-15,23,-41,-9,-2,-2,-3,-12,27785,27786,27723,27506,26994,27252,27085,27118,26801,26228,26378,11.70190681,11.73547661,11.61850567,11.53092896,11.75917847,11.61689929,11.33917286,11.3194811,11.06997188,9.169357103,8.687774765,8.941941523,9.020353537,9.24657399,8.853373102,9.140681391,8.9734502,8.696715375,2.532549707,3.047701849,2.676564147,2.510575423,2.512604478,2.763526184,2.198491472,2.346030904,2.373256503,6.170703713,5.838387717,5.338874402,4.891429873,6.185965896,5.746179658,3.309557055,6.674623136,5.047480806,-6.240698806,-5.949444005,-7.489628314,-5.622296821,-6.980334251,-6.654217924,-6.753072372,-4.574052206,-4.301331469,-0.069995092,-0.111056288,-2.150753912,-0.730866947,-0.794368355,-0.908038267,-3.443515317,2.100570931,0.746149337
50,1,1,44,9,Rhode Island,Washington County,126979,127089,127097,126533,126291,126433,126353,126185,126129,126314,126097,125577,8,-564,-242,142,-80,-168,-56,185,-217,-520,239,950,922,900,912,860,897,892,852,840,236,1076,1000,1057,1067,1257,1141,1140,1225,1247,3,-126,-78,-157,-155,-397,-244,-248,-373,-407,52,156,112,64,64,99,98,22,104,99,-39,-595,-268,259,39,145,97,422,60,-208,13,-439,-156,323,103,244,195,444,164,-109,-8,1,-8,-24,-28,-15,-7,-11,-8,-4,6639,6640,6463,6548,6706,6815,6942,7035,7161,7046,6832,7.491227379,7.293611366,7.122394391,7.215589471,6.810856188,7.110188099,7.066941844,6.750894375,6.675302177,8.484800694,7.910641395,8.364856523,8.441923208,9.954937475,9.044286088,9.031741819,9.70639156,9.909645017,-0.993573315,-0.617030029,-1.242462133,-1.226333737,-3.144081287,-1.934097989,-1.964799975,-2.955497185,-3.23434284,1.230138391,0.885991836,0.506481379,0.506357156,0.784040422,0.776809848,0.174296772,0.824052835,0.786732042,-4.69187399,-2.120051894,2.04966683,0.308561392,1.148342032,0.768883217,3.343328989,0.475415097,-1.652931968,-3.461735599,-1.234060058,2.556148209,0.814918548,1.932382453,1.545693065,3.517625761,1.299467931,-0.866199925
